Max,Average,Min
14.475367,6.276596,-0.092462
14.475367,6.413043,0.895068
14.475367,6.369565,0.795068
14.475367,6.347826,0.695068
14.475367,6.326087,0.595068
14.475367,6.304348,0.495068
14.475367,6.304348,0.395068
14.475367,6.304348,0.295068
14.475367,6.304348,0.195068
14.475367,6.282609,0.095068
14.475367,6.260870,-0.004932
14.475367,6.400000,0.974062
14.475367,6.355556,0.974062
14.475367,6.333333,0.974062
14.475367,6.311111,0.918293
14.475367,6.288889,0.818293
14.475367,6.288889,0.718293
14.475367,6.288889,0.618293
14.475367,6.288889,0.518293
14.475367,6.266667,0.418293
14.475367,6.266667,0.318293
14.475367,6.244444,0.218293
14.475367,6.200000,0.118293
14.475367,6.177778,0.018293
14.475367,6.155556,-0.081707
14.475367,6.295455,-0.057265
14.475367,6.465116,0.523743
14.475367,6.465116,0.423743
14.475367,6.465116,0.323743
14.475367,6.441860,0.223743
14.475367,6.441860,0.123743
14.475367,6.418605,0.023743
14.475367,6.372093,-0.076257
14.475367,6.707317,-0.064184
14.475367,6.900000,0.479630
14.475367,6.900000,0.379630
14.475367,6.900000,0.279630
14.475367,6.900000,0.179630
14.475367,6.900000,0.079630
14.475367,6.875000,-0.020370
14.475367,7.076923,0.004932
14.475367,7.051282,-0.095068
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
14.475367,7.263158,0.974062
