ID;Genotype;Energy;Age;Parent;Prots;Mets;Dims;Iteration
10;100001000000000011110110110001010000011011010111100000100101;4.710601;26;0;{644: 1};;;26
12;111110100111011100101001001001101010010010010010010010111011;6.435895;25;1;{2054: 1};;;26
13;111100110110011101101000001001101110000010000010010100111011;6.435895;25;1;{916: 1};{10000011: 1};;26
2;101100000110010100111100000001110001101100000101111110001110;7.263218;27;0;{81: 1};{00101011: 1};;27
3;010000110100001011111000011101001111001110110101000100110111;8.895817;27;0;{0: 1};;;27
4;000111110000100001011001101000110100000001100110110000111100;11.790780;27;0;;;;27
5;101010100001011000110100010011011010000010110010000010000100;8.776018;27;0;{8: 1};;;27
6;110111100111100010111111001110001010111111011011011000101111;5.576242;27;0;{0: 1, 851: 1, 1643: 1};{00101011: 1};;27
7;000110010000101000010010111011001100011000110011010000010110;9.168856;27;0;;;;27
10;100001000000000011110110110001010000011011010111100000100101;4.610601;27;0;{644: 1};;;27
12;111110100111011100101001001001101010010010010010010010111011;6.335895;26;1;{2054: 1};;;27
13;111100110110011101101000001001101110000010000010010100111011;6.335895;26;1;{916: 1};{10000011: 1};;27
2;101100000110010100111100000001110001101100000101111110001110;7.163218;28;0;{81: 1};{00101011: 1};;28
3;010000110100001011111000011101001111001110110101000100110111;8.795816;28;0;{0: 1};;;28
4;000111110000100001011001101000110100000001100110110000111100;11.790780;28;0;;;;28
5;101010100001011000110100010011011010000010110010000010000100;8.676018;28;0;{8: 1};;;28
6;110111100111100010111111001110001010111111011011011000101111;5.276242;28;0;{0: 1, 851: 1, 1643: 1};{00101011: 1};;28
7;000110010000101000010010111011001100011000110011010000010110;9.168856;28;0;;;;28
10;100001000000000011110110110001010000011011010111100000100101;4.510601;28;0;{644: 1};;;28
12;111110100111011100101001001001101010010010010010010010111011;6.235895;27;1;{2054: 1};{00100101: 1};;28
13;111100110110011101101000001001101110000010000010010100111011;6.235895;27;1;;{10000011: 2};;28
2;101100000110010100111100000001110001101100000101111110001110;7.063218;29;0;{81: 1};{00101011: 1};;29
3;010000110100001011111000011101001111001110110101000100110111;8.695816;29;0;{0: 1};;;29
4;000111110000100001011001101000110100000001100110110000111100;11.790780;29;0;;;;29
5;101010100001011000110100010011011010000010110010000010000100;8.576017;29;0;{8: 1};;;29
6;110111100111100010111111001110001010111111011011011000101111;4.976243;29;0;{0: 1, 851: 1, 1643: 1};{00101011: 1};;29
7;000110010000101000010010111011001100011000110011010000010110;9.168856;29;0;;;;29
10;100001000000000011110110110001010000011011010111100000100101;4.410601;29;0;{644: 1};;;29
12;111110100111011100101001001001101010010010010010010010111011;6.135895;28;1;{2054: 1};{00100101: 1};;29
13;111100110110011101101000001001101110000010000010010100111011;6.135895;28;1;;{10000011: 1};;29
2;101100000110010100111100000001110001101100000101111110001110;6.963218;30;0;{81: 1};;;30
3;010000110100001011111000011101001111001110110101000100110111;8.595816;30;0;{0: 1};;;30
4;000111110000100001011001101000110100000001100110110000111100;11.790780;30;0;;;;30
5;101010100001011000110100010011011010000010110010000010000100;8.476017;30;0;{8: 1};;;30
6;110111100111100010111111001110001010111111011011011000101111;4.676243;30;0;{0: 1, 851: 1, 1643: 1};{00101011: 1};;30
7;000110010000101000010010111011001100011000110011010000010110;9.168856;30;0;;;;30
10;100001000000000011110110110001010000011011010111100000100101;4.310601;30;0;{644: 1};;;30
12;111110100111011100101001001001101010010010010010010010111011;6.035895;29;1;{2054: 1};{00100101: 1};;30
13;111100110110011101101000001001101110000010000010010100111011;6.035895;29;1;;{10000011: 1};;30
2;101100000110010100111100000001110001101100000101111110001110;6.863218;31;0;{81: 1};{00001101: 1};;31
3;010000110100001011111000011101001111001110110101000100110111;8.495815;31;0;{0: 1};;;31
4;000111110000100001011001101000110100000001100110110000111100;11.790780;31;0;;;;31
5;101010100001011000110100010011011010000010110010000010000100;8.376017;31;0;{8: 1};;;31
6;110111100111100010111111001110001010111111011011011000101111;4.376243;31;0;{0: 1, 851: 1, 1643: 1};{00101011: 1};;31
7;000110010000101000010010111011001100011000110011010000010110;9.168856;31;0;;;;31
10;100001000000000011110110110001010000011011010111100000100101;4.210601;31;0;{644: 1};;;31
12;111110100111011100101001001001101010010010010010010010111011;5.935895;30;1;{2054: 1};{00100101: 1};;31
13;111100110110011101101000001001101110000010000010010100111011;5.935895;30;1;;{10000011: 1};;31
2;101100000110010100111100000001110001101100000101111110001110;6.763218;32;0;{81: 1};{00001101: 1};;32
3;010000110100001011111000011101001111001110110101000100110111;8.395815;32;0;{0: 1};;;32
4;000111110000100001011001101000110100000001100110110000111100;11.790780;32;0;;;;32
5;101010100001011000110100010011011010000010110010000010000100;8.276016;32;0;{8: 1};;;32
6;110111100111100010111111001110001010111111011011011000101111;4.076243;32;0;{0: 1, 851: 1, 1643: 1};{00101011: 1};;32
7;000110010000101000010010111011001100011000110011010000010110;9.168856;32;0;;;;32
10;100001000000000011110110110001010000011011010111100000100101;4.110601;32;0;{644: 1};;;32
12;111110100111011100101001001001101010010010010010010010111011;5.835896;31;1;{2054: 1};{00100101: 1};;32
13;111100110110011101101000001001101110000010000010010100111011;5.835896;31;1;;{10000011: 1};;32
2;101100000110010100111100000001110001101100000101111110001110;6.663218;33;0;{81: 1};{00001101: 1};;33
3;010000110100001011111000011101001111001110110101000100110111;8.295815;33;0;{0: 1};;;33
4;000111110000100001011001101000110100000001100110110000111100;11.790780;33;0;;;;33
5;101010100001011000110100010011011010000010110010000010000100;8.176016;33;0;{8: 1};;;33
6;110111100111100010111111001110001010111111011011011000101111;3.976243;33;0;{0: 1};;;33
7;000110010000101000010010111011001100011000110011010000010110;9.168856;33;0;;;;33
10;100001000000000011110110110001010000011011010111100000100101;4.010602;33;0;{644: 1};;;33
12;111110100111011100101001001001101010010010010010010010111011;5.735896;32;1;{2054: 1};{00100101: 1};;33
