Max,Average,Min
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
14.878636,6.522727,0.036978
