ID,Genotype,Energy,Age,Parent,Iteration
3485,00101000101111100000,14.451733,4,3132,48
3511,10101000101111100100,14.011663,3,3138,48
3512,10101000101111100100,12.743095,3,3138,48
3513,00010000010101010100,13.917076,3,3168,48
3518,00000010110101010100,5.485729,3,3178,48
3519,00001010110101010100,1.440842,3,3179,48
3520,00001010110101110100,1.519983,3,3179,48
3521,00000010110101010100,1.896706,3,3181,48
3522,00000010110101010100,1.864991,3,3181,48
3523,00010000110101010000,2.593662,3,3182,48
3524,00010000110101010000,2.236406,3,3182,48
3525,00010010110101010000,2.308753,3,3184,48
3526,00010010110101010000,3.013136,3,3184,48
3527,00010010110101010001,3.701835,3,3185,48
3528,00010010110101010001,3.224295,3,3185,48
3529,00010010110101010000,2.401103,3,3188,48
3530,00010010110111010000,2.336732,3,3188,48
3531,00010010110101010000,5.584713,3,3189,48
3532,00010010110101010000,4.727696,3,3189,48
3533,00010010110101010100,2.105261,3,3192,48
3534,00110010110101010100,2.372586,3,3192,48
3535,00010010110101010100,1.701982,3,3193,48
3536,00010010110101010100,1.544952,3,3193,48
3537,01010010100001010100,4.766609,3,3197,48
3538,01010010100000010100,4.616715,3,3197,48
3539,00000010110101010100,4.119862,3,3198,48
3540,00000010110101010100,4.042931,3,3198,48
3541,00010010110101010110,0.425916,3,3206,48
3542,00010010110101010110,0.825084,3,3206,48
3543,00010010110101010110,0.913790,3,3207,48
3544,00010010110101010110,1.226797,3,3207,48
3545,00010000110101010110,1.984192,3,3208,48
3546,00010000110101010110,1.380226,3,3208,48
3548,00010010110101010110,0.011425,3,3209,48
3549,00010010110101011100,1.008725,3,3210,48
3550,00010010110101011100,0.564946,3,3210,48
3551,00010010110101011100,2.578546,3,3211,48
3552,00010010110101001100,2.436416,3,3211,48
3553,10100010111010100000,2.386619,3,3214,48
3554,10100010111010100000,2.596169,3,3214,48
3555,00100010111010100000,5.356447,3,3215,48
3556,10100010111010100000,4.833291,3,3215,48
3557,10100010111010100000,1.093750,3,3217,48
3558,10100010111010100000,1.109150,3,3217,48
3559,10100010111010100000,4.177419,3,3218,48
3560,10100010111010100000,4.123631,3,3218,48
3561,10100010111010100000,1.040811,3,3219,48
3562,10100010111010100000,1.310804,3,3219,48
3563,10100010111010000000,2.172168,3,3220,48
3564,10100010111010000000,2.571574,3,3220,48
3565,10100010111010001000,2.858779,3,3224,48
3566,10100010111010001000,2.778278,3,3224,48
3567,11110001100111001110,1.675362,3,3237,48
3568,11110001100111001110,1.010367,3,3237,48
3569,00101000101011100000,5.814134,3,3243,48
3570,00101000101011100000,5.689011,3,3243,48
3571,00101000101011100000,3.559882,3,3244,48
3572,01101000101011100000,3.370349,3,3244,48
3573,00101000101011100100,2.437584,3,3245,48
3574,00101010101011100100,2.265354,3,3245,48
3575,00101010101001100000,0.400269,3,3252,48
3576,01101010101001100000,0.644539,3,3252,48
3579,10011100000011010010,0.490023,3,3290,48
3580,10011100000011010010,0.355460,3,3290,48
3581,11011101001001001001,1.201824,3,3310,48
3582,11011101001001001001,1.579756,3,3310,48
3584,10100010011010101000,4.368203,2,3216,48
3585,10100010011010101000,4.490376,2,3216,48
3586,11110101100111101110,5.790450,2,3238,48
3587,11110001100101101110,5.945895,2,3238,48
3588,00101000101011100100,7.716189,2,3246,48
3589,00101000101011100100,7.187036,2,3246,48
3590,00101000101011100000,5.868090,2,3247,48
3591,00101000101011100000,5.676600,2,3247,48
3592,00101000101011100000,4.086313,2,3248,48
3593,00101000101011100000,4.534024,2,3248,48
3594,00101010101011100000,4.805529,2,3249,48
3595,00101010101011100000,4.859585,2,3249,48
3596,00101010100011100000,6.946059,2,3250,48
3597,00101000100011100000,6.972389,2,3250,48
3598,00101010101001100000,5.234327,2,3251,48
3599,00101010101001100000,5.079923,2,3251,48
3600,00111000101011100000,5.583660,2,3255,48
3601,00011000101011100000,5.699076,2,3255,48
3602,00111000101011100000,4.731307,2,3256,48
3603,00111000101011100000,4.695999,2,3256,48
3604,00101000101011100000,5.301410,2,3259,48
3605,00101000101011100000,5.002401,2,3259,48
3606,00101000100011100000,4.565371,2,3260,48
3607,00101000100011100000,4.885696,2,3260,48
3608,01101000001101100100,4.709692,2,3263,48
3609,01101000001101100100,4.311080,2,3263,48
3610,00101100101101100100,6.147784,2,3264,48
3611,00101100101101100100,5.813812,2,3264,48
3612,10010100100000000001,5.508964,2,3265,48
3613,10010101100000000001,5.800487,2,3265,48
3614,10010101100000000001,5.121529,2,3266,48
3615,10010101000000000001,5.052998,2,3266,48
3616,11010101100000000001,4.308659,2,3267,48
3617,11010101100000000001,4.414923,2,3267,48
3618,10010101100000000001,4.879803,2,3268,48
3619,10010101100000000001,5.127294,2,3268,48
3620,10100101110000000001,5.877781,2,3269,48
3621,10100101100000000001,5.825637,2,3269,48
3622,10100101100000000001,5.686675,2,3270,48
3623,10100101100000000011,5.639246,2,3270,48
3624,11100101100100000001,4.986583,2,3271,48
3625,11100111100100000001,4.665695,2,3271,48
3626,10100101100000000001,5.150853,2,3272,48
3627,10100101100000000011,5.475297,2,3272,48
3628,11101101000010111000,4.100310,2,3273,48
3629,11101101000010111000,4.126561,2,3273,48
3630,11101101000010111000,5.197969,2,3274,48
3631,11101101000010111000,5.267158,2,3274,48
3632,11100101000010111000,4.856307,2,3275,48
3633,11100101000010111000,4.666787,2,3275,48
3634,11100101000010111000,4.495931,2,3276,48
3635,11100101000010111000,4.915949,2,3276,48
3636,11110000101001001000,3.020881,2,3285,48
3637,11110000101001001000,2.986212,2,3285,48
3638,10011100000011010010,5.615301,2,3289,48
3639,10011100000011010010,5.597379,2,3289,48
3640,10011110000001010000,5.561846,2,3291,48
3641,10011110000001010010,5.106320,2,3291,48
3642,10011100000001010000,6.905416,2,3292,48
3643,10011100000001010000,6.817659,2,3292,48
3644,10001100000001010000,6.532672,2,3293,48
3645,10001100000001010000,6.777718,2,3293,48
3646,10001100000001110000,7.460796,2,3294,48
3647,10001100000001010000,6.985914,2,3294,48
3648,10011100000001010010,5.524021,2,3295,48
3649,10011100000001010010,5.100549,2,3295,48
3650,10011100000001010010,3.633274,2,3296,48
3651,10011100000001010010,4.315128,2,3296,48
3652,00111010010011110010,7.634142,2,3304,48
3653,00111010010011110010,7.972425,2,3304,48
3654,00111010010011110010,6.685283,2,3305,48
3655,00111010010011110010,6.628423,2,3305,48
3656,00111010010011111010,3.488853,2,3306,48
3657,00111010010011111010,3.612377,2,3306,48
3658,00111010010111111000,2.697750,2,3307,48
3659,00111010010011111000,2.745020,2,3307,48
3660,11011101001001001001,6.292707,2,3308,48
3661,11011101001001001001,6.536355,2,3308,48
3662,11011101001001001001,4.756494,2,3311,48
3663,11011101001001001001,4.504961,2,3311,48
3664,10100000011011100110,2.833122,2,3317,48
3665,10100000011011100110,2.433111,2,3317,48
3666,00001100011100000100,3.377010,2,3329,48
3667,00000100011100000100,3.585452,2,3329,48
3668,00000100011100000100,3.167968,2,3332,48
3669,00000100011100000100,3.065802,2,3332,48
3670,00001100011100100100,2.992254,2,3365,48
3671,00001100011100100100,3.269464,2,3365,48
3672,00001100011100100100,3.273545,2,3366,48
3673,00001100011100100100,3.317872,2,3366,48
3674,00001100011100100100,3.793011,2,3367,48
3675,00001100011100100101,3.691781,2,3367,48
3676,00001100011100000100,3.361418,2,3369,48
3677,00001100011100000100,2.745106,2,3369,48
3678,00001100011100000100,5.016701,2,3370,48
3679,00001110011100000100,5.390752,2,3370,48
3680,00001100011100000100,3.675231,2,3371,48
3681,00001100011100000100,3.616784,2,3371,48
3683,11011101001001001001,8.059735,1,3309,48
3684,11011101001001001001,7.950351,1,3309,48
3685,01011101100000101011,8.494931,1,3312,48
3686,01011101100000101011,8.689022,1,3312,48
3687,10100000011011100110,6.397644,1,3314,48
3688,10100000011010100110,6.231058,1,3314,48
3689,10100000011011100110,9.635348,1,3315,48
3690,10100000011011100110,9.547431,1,3315,48
3691,10100000011011100110,7.855433,1,3316,48
3692,10100000011011100110,7.936186,1,3316,48
3693,01100000101100101010,8.322548,1,3322,48
3694,01100000101100101010,8.406518,1,3322,48
3695,01100000101100101011,7.894488,1,3323,48
3696,01100000101100101011,7.880982,1,3323,48
3697,01100000101100101011,10.046660,1,3324,48
3698,01100100101100101011,10.026250,1,3324,48
3699,01100000101100101011,7.639743,1,3325,48
3700,01100000101100101011,7.805387,1,3325,48
3701,00001100011100000100,6.875731,1,3328,48
3702,00001110011100000100,7.165853,1,3328,48
3703,00001100011100000100,8.390170,1,3330,48
3704,00001100011100000100,8.463829,1,3330,48
3705,00001100011100000100,11.544335,1,3331,48
3706,00001100011100000100,11.658564,1,3331,48
3707,00000100011000000100,9.554004,1,3333,48
3708,00000100011100000100,9.569180,1,3333,48
3709,01011101100000101011,4.978966,1,3338,48
3710,01011101100000101011,4.982553,1,3338,48
3711,01011101100000101011,7.385380,1,3339,48
3712,01011101100000101011,7.539918,1,3339,48
3713,10101000011011100110,6.469170,1,3340,48
3714,10101000011011100110,6.282149,1,3340,48
3715,11110000011011110110,6.066381,1,3344,48
3716,11110000011011110110,6.145951,1,3344,48
3717,11100000011011110110,6.580188,1,3345,48
3718,11110000011011110110,6.630036,1,3345,48
3719,11110000100001010101,9.432494,1,3359,48
3720,11110000100001010101,9.586916,1,3359,48
3721,11111000100001010101,6.613303,1,3360,48
3722,11111000100001010101,6.526789,1,3360,48
3723,11111000110001010101,7.323265,1,3362,48
3724,11111000100001010101,7.413696,1,3362,48
3725,11100000011011110110,8.893497,1,3363,48
3726,11100000011011111110,9.200242,1,3363,48
3727,11100000011011010110,6.957327,1,3364,48
3728,11100000011011110110,6.943475,1,3364,48
3729,00001100011100100100,11.010160,1,3368,48
3730,00001110011100110100,10.950362,1,3368,48
3731,01110101001111010010,4.848128,1,3379,48
3732,01110001001001010010,5.276387,1,3379,48
3733,01100011101000011110,5.336203,1,3410,48
3734,01100011101001001110,4.940034,1,3410,48
3735,00101100011100100100,4.992580,1,3444,48
3736,00100100011100100100,4.998116,1,3444,48
3738,10100000011011100110,10.610027,0,3320,48
3739,10100000011011100110,10.610027,0,3320,48
3740,11111000100001010101,10.281225,0,3361,48
3741,11111000100001010101,10.281225,0,3361,48
3742,00001100011100000100,12.153484,0,3372,48
3743,00001100011100000100,12.153484,0,3372,48
3744,01111011001101010010,10.817339,0,3374,48
3745,01111011001101010010,10.817339,0,3374,48
3746,01010011001001010010,10.427521,0,3375,48
3747,01010011001001010010,10.427521,0,3375,48
3748,01010011001001010010,9.101555,0,3376,48
3749,01010011001001010010,9.101555,0,3376,48
3750,01110011001101010010,8.055678,0,3377,48
3751,01110011001101010010,8.055678,0,3377,48
3752,11110011001100010010,8.711697,0,3378,48
3753,01110011001100010010,8.711697,0,3378,48
3754,01110001001001010010,10.643348,0,3380,48
3755,01110001001001010010,10.643348,0,3380,48
3756,01000010101000001010,9.591369,0,3385,48
3757,01000010101000001110,9.591369,0,3385,48
3758,01000010101000101110,9.112780,0,3389,48
3759,01000010101000101010,9.112780,0,3389,48
3760,01000010100000001110,8.852589,0,3390,48
3761,01000010101000001110,8.852589,0,3390,48
3762,01100010101000001110,10.490938,0,3391,48
3763,01100010101000001110,10.490938,0,3391,48
3764,01000010101000001110,12.034906,0,3392,48
3765,01000010101000001110,12.034906,0,3392,48
3766,00000110111110110001,7.825373,0,3395,48
3767,00000110111110110001,7.825373,0,3395,48
3768,00000110111110110001,9.343204,0,3397,48
3769,00000110111110110001,9.343204,0,3397,48
3770,11111000100001001101,7.893990,0,3407,48
3771,11111000100001001101,7.893990,0,3407,48
3772,11111000100001001101,9.085510,0,3408,48
3773,11111000100101001101,9.085510,0,3408,48
3774,00110001101100101011,8.820362,0,3413,48
3775,00110101101100101011,8.820362,0,3413,48
3776,00110001101100101011,11.023197,0,3414,48
3777,00110001101100101011,11.023197,0,3414,48
3778,01000011101000101110,11.938408,0,3419,48
3779,00000011101000001110,11.938408,0,3419,48
3780,01000011101000001110,11.912777,0,3420,48
3781,01000011101000001110,11.912777,0,3420,48
3782,01000011101000101110,9.409305,0,3421,48
3783,01000011101000101110,9.409305,0,3421,48
3784,01000011101000101110,8.309488,0,3422,48
3785,01000011101000101110,8.309488,0,3422,48
3786,01110001001101010110,8.417697,0,3429,48
3787,01110001001101010110,8.417697,0,3429,48
3788,00101100011100100100,9.701670,0,3445,48
3789,00101100011100100100,9.701670,0,3445,48
3790,01110011001101010010,9.813934,0,3446,48
3791,01111011001101010010,9.813934,0,3446,48
3792,11111001100101001101,10.277901,0,3448,48
3793,11111001100101001101,10.277901,0,3448,48
3794,11111001100001001101,8.279102,0,3449,48
3795,11111001100001001101,8.279102,0,3449,48
3796,01000000001000001110,8.461958,0,3476,48
3797,01000000101000001110,8.461958,0,3476,48
3798,00101000101011100000,7.558388,0,3504,48
3799,01101000101011100000,7.558388,0,3504,48
3800,00010000010101010100,8.732353,0,3514,48
3801,00010000010101010100,8.732353,0,3514,48
3802,00010000010101000100,8.369330,0,3515,48
3803,00010000010101010100,8.369330,0,3515,48
3804,00010000010101010000,8.479523,0,3516,48
3805,00010000010101010000,8.479523,0,3516,48
3806,00000010110101010100,8.026217,0,3517,48
3807,00000010110101010100,8.026217,0,3517,48
3451,11111010100001001101,14.279224,5,3068,49
3453,11111010100001001101,11.665731,5,3069,49
3465,01001011111000001110,14.133761,5,3105,49
3484,00101000101111100000,14.391274,5,3132,49
3518,00000010110101010100,14.866090,4,3178,49
3523,00010000110101010000,13.189661,4,3182,49
3525,00010010110101010000,13.021234,4,3184,49
3526,00010010110101010000,10.306861,4,3184,49
3528,00010010110101010001,11.655394,4,3185,49
3531,00010010110101010000,14.048081,4,3189,49
3532,00010010110101010000,14.407291,4,3189,49
3534,00110010110101010100,11.078134,4,3192,49
3537,01010010100001010100,13.281557,4,3197,49
3538,01010010100000010100,11.900742,4,3197,49
3539,00000010110101010100,11.497149,4,3198,49
3540,00000010110101010100,13.525858,4,3198,49
3552,00010010110101001100,9.079327,4,3211,49
3556,10100010111010100000,12.523281,4,3215,49
3559,10100010111010100000,14.495563,4,3218,49
3560,10100010111010100000,10.711435,4,3218,49
3564,10100010111010000000,11.210782,4,3220,49
3565,10100010111010001000,11.510247,4,3224,49
3566,10100010111010001000,11.393824,4,3224,49
3569,00101000101011100000,10.156262,4,3243,49
3571,00101000101011100000,11.146059,4,3244,49
3572,01101000101011100000,14.909496,4,3244,49
3584,10100010011010101000,11.085289,3,3216,49
3585,10100010011010101000,11.119488,3,3216,49
3586,11110101100111101110,8.470549,3,3238,49
3590,00101000101011100000,14.359453,3,3247,49
3591,00101000101011100000,3.379283,3,3247,49
3592,00101000101011100000,1.769622,3,3248,49
3593,00101000101011100000,1.846159,3,3248,49
3594,00101010101011100000,2.420439,3,3249,49
3595,00101010101011100000,2.377092,3,3249,49
3596,00101010100011100000,4.579099,3,3250,49
3597,00101000100011100000,4.691708,3,3250,49
3598,00101010101001100000,2.818069,3,3251,49
3599,00101010101001100000,2.407648,3,3251,49
3600,00111000101011100000,2.969966,3,3255,49
3601,00011000101011100000,3.145084,3,3255,49
3602,00111000101011100000,2.026664,3,3256,49
3603,00111000101011100000,1.970352,3,3256,49
3604,00101000101011100000,2.711033,3,3259,49
3605,00101000101011100000,2.620061,3,3259,49
3606,00101000100011100000,1.883672,3,3260,49
3607,00101000100011100000,2.561902,3,3260,49
3608,01101000001101100100,2.186382,3,3263,49
3609,01101000001101100100,1.829080,3,3263,49
3610,00101100101101100100,3.660321,3,3264,49
3611,00101100101101100100,3.313152,3,3264,49
3612,10010100100000000001,2.812964,3,3265,49
3613,10010101100000000001,3.119575,3,3265,49
3614,10010101100000000001,2.658954,3,3266,49
3615,10010101000000000001,2.625282,3,3266,49
3616,11010101100000000001,1.848399,3,3267,49
3617,11010101100000000001,1.682049,3,3267,49
3618,10010101100000000001,2.183650,3,3268,49
3619,10010101100000000001,2.580015,3,3268,49
3620,10100101110000000001,3.428157,3,3269,49
3621,10100101100000000001,3.345872,3,3269,49
3622,10100101100000000001,3.418243,3,3270,49
3623,10100101100000000011,3.241734,3,3270,49
3624,11100101100100000001,2.249736,3,3271,49
3625,11100111100100000001,2.206659,3,3271,49
3626,10100101100000000001,2.684987,3,3272,49
3627,10100101100000000011,3.187934,3,3272,49
3628,11101101000010111000,1.842579,3,3273,49
3629,11101101000010111000,1.783823,3,3273,49
3630,11101101000010111000,2.675754,3,3274,49
3631,11101101000010111000,2.518397,3,3274,49
3632,11100101000010111000,2.394892,3,3275,49
3633,11100101000010111000,2.379800,3,3275,49
3634,11100101000010111000,2.037637,3,3276,49
3635,11100101000010111000,2.455481,3,3276,49
3636,11110000101001001000,0.701381,3,3285,49
3637,11110000101001001000,0.502080,3,3285,49
3638,10011100000011010010,2.952171,3,3289,49
3639,10011100000011010010,2.860191,3,3289,49
3640,10011110000001010000,3.074262,3,3291,49
3641,10011110000001010010,2.371345,3,3291,49
3642,10011100000001010000,4.441370,3,3292,49
3643,10011100000001010000,4.217704,3,3292,49
3644,10001100000001010000,3.881647,3,3293,49
3645,10001100000001010000,4.091127,3,3293,49
3646,10001100000001110000,4.841894,3,3294,49
3647,10001100000001010000,4.349876,3,3294,49
3648,10011100000001010010,2.990224,3,3295,49
3649,10011100000001010010,2.764387,3,3295,49
3650,10011100000001010010,0.935585,3,3296,49
3651,10011100000001010010,1.745397,3,3296,49
3652,00111010010011110010,5.138818,3,3304,49
3653,00111010010011110010,5.246652,3,3304,49
3654,00111010010011110010,3.991261,3,3305,49
3655,00111010010011110010,4.014807,3,3305,49
3656,00111010010011111010,1.210402,3,3306,49
3657,00111010010011111010,1.336059,3,3306,49
3658,00111010010111111000,0.277971,3,3307,49
3659,00111010010011111000,0.029321,3,3307,49
3660,11011101001001001001,3.857850,3,3308,49
3661,11011101001001001001,3.946761,3,3308,49
3662,11011101001001001001,2.121425,3,3311,49
3663,11011101001001001001,1.852814,3,3311,49
3664,10100000011011100110,0.213554,3,3317,49
3665,10100000011011100110,0.156796,3,3317,49
3666,00001100011100000100,0.863383,3,3329,49
3667,00000100011100000100,1.291544,3,3329,49
3668,00000100011100000100,0.761778,3,3332,49
3669,00000100011100000100,0.790402,3,3332,49
3670,00001100011100100100,0.600570,3,3365,49
3671,00001100011100100100,0.796962,3,3365,49
3672,00001100011100100100,0.631039,3,3366,49
3673,00001100011100100100,0.825651,3,3366,49
3674,00001100011100100100,1.125878,3,3367,49
3675,00001100011100100101,1.127897,3,3367,49
3676,00001100011100000100,0.989565,3,3369,49
3677,00001100011100000100,0.043250,3,3369,49
3678,00001100011100000100,2.670021,3,3370,49
3679,00001110011100000100,2.866364,3,3370,49
3680,00001100011100000100,0.944627,3,3371,49
3681,00001100011100000100,0.992457,3,3371,49
3683,11011101001001001001,5.327042,2,3309,49
3684,11011101001001001001,5.222811,2,3309,49
3685,01011101100000101011,6.053282,2,3312,49
3686,01011101100000101011,6.012046,2,3312,49
3687,10100000011011100110,4.131813,2,3314,49
3688,10100000011010100110,3.943729,2,3314,49
3689,10100000011011100110,7.180772,2,3315,49
3690,10100000011011100110,7.255220,2,3315,49
3691,10100000011011100110,5.521810,2,3316,49
3692,10100000011011100110,5.467818,2,3316,49
3693,01100000101100101010,5.720493,2,3322,49
3694,01100000101100101010,5.943850,2,3322,49
3695,01100000101100101011,5.367836,2,3323,49
3696,01100000101100101011,5.151004,2,3323,49
3697,01100000101100101011,7.381917,2,3324,49
3698,01100100101100101011,7.521031,2,3324,49
3699,01100000101100101011,4.895315,2,3325,49
3700,01100000101100101011,5.322750,2,3325,49
3701,00001100011100000100,4.163094,2,3328,49
3702,00001110011100000100,4.617281,2,3328,49
3703,00001100011100000100,6.122275,2,3330,49
3704,00001100011100000100,6.133787,2,3330,49
3705,00001100011100000100,9.294037,2,3331,49
3706,00001100011100000100,9.084178,2,3331,49
3707,00000100011000000100,7.006286,2,3333,49
3708,00000100011100000100,7.045236,2,3333,49
3709,01011101100000101011,2.510860,2,3338,49
3710,01011101100000101011,2.729252,2,3338,49
3711,01011101100000101011,4.858269,2,3339,49
3712,01011101100000101011,4.957966,2,3339,49
3713,10101000011011100110,3.943524,2,3340,49
3714,10101000011011100110,3.973308,2,3340,49
3715,11110000011011110110,3.811965,2,3344,49
3716,11110000011011110110,3.457904,2,3344,49
3717,11100000011011110110,3.993582,2,3345,49
3718,11110000011011110110,4.033932,2,3345,49
3719,11110000100001010101,6.839190,2,3359,49
3720,11110000100001010101,6.844790,2,3359,49
3721,11111000100001010101,4.177615,2,3360,49
3722,11111000100001010101,4.013193,2,3360,49
3723,11111000110001010101,4.940553,2,3362,49
3724,11111000100001010101,5.061397,2,3362,49
3725,11100000011011110110,6.146582,2,3363,49
3726,11100000011011111110,6.761998,2,3363,49
3727,11100000011011010110,4.590744,2,3364,49
3728,11100000011011110110,4.672437,2,3364,49
3729,00001100011100100100,8.407674,2,3368,49
3730,00001110011100110100,8.270931,2,3368,49
3731,01110101001111010010,2.495729,2,3379,49
3732,01110001001001010010,2.693427,2,3379,49
3733,01100011101000011110,3.042771,2,3410,49
3734,01100011101001001110,2.639358,2,3410,49
3735,00101100011100100100,2.264002,2,3444,49
3736,00100100011100100100,2.306638,2,3444,49
3738,10100000011011100110,7.917359,1,3320,49
3739,10100000011011100110,7.910602,1,3320,49
3740,11111000100001010101,7.637678,1,3361,49
3741,11111000100001010101,7.900417,1,3361,49
3742,00001100011100000100,9.740600,1,3372,49
3743,00001100011100000100,9.440823,1,3372,49
3744,01111011001101010010,8.358480,1,3374,49
3745,01111011001101010010,8.246457,1,3374,49
3746,01010011001001010010,7.894839,1,3375,49
3747,01010011001001010010,7.857780,1,3375,49
3748,01010011001001010010,6.613756,1,3376,49
3749,01010011001001010010,6.813629,1,3376,49
3750,01110011001101010010,5.341949,1,3377,49
3751,01110011001101010010,5.595429,1,3377,49
3752,11110011001100010010,6.095572,1,3378,49
3753,01110011001100010010,6.255217,1,3378,49
3754,01110001001001010010,7.988031,1,3380,49
3755,01110001001001010010,8.228192,1,3380,49
3756,01000010101000001010,7.315363,1,3385,49
3757,01000010101000001110,7.053031,1,3385,49
3758,01000010101000101110,6.399476,1,3389,49
3759,01000010101000101010,6.771598,1,3389,49
3760,01000010100000001110,6.490713,1,3390,49
3761,01000010101000001110,6.104423,1,3390,49
3762,01100010101000001110,8.035312,1,3391,49
3763,01100010101000001110,7.783832,1,3391,49
3764,01000010101000001110,9.454039,1,3392,49
3765,01000010101000001110,9.561356,1,3392,49
3766,00000110111110110001,5.546326,1,3395,49
3767,00000110111110110001,5.300772,1,3395,49
3768,00000110111110110001,7.028796,1,3397,49
3769,00000110111110110001,6.927269,1,3397,49
3770,11111000100001001101,5.336964,1,3407,49
3771,11111000100001001101,5.542212,1,3407,49
3772,11111000100001001101,6.733502,1,3408,49
3773,11111000100101001101,6.505569,1,3408,49
3774,00110001101100101011,6.077640,1,3413,49
3775,00110101101100101011,6.195882,1,3413,49
3776,00110001101100101011,8.679828,1,3414,49
3777,00110001101100101011,8.715304,1,3414,49
3778,01000011101000101110,9.587771,1,3419,49
3779,00000011101000001110,9.270759,1,3419,49
3780,01000011101000001110,9.174391,1,3420,49
3781,01000011101000001110,9.232005,1,3420,49
3782,01000011101000101110,7.095334,1,3421,49
3783,01000011101000101110,7.143541,1,3421,49
3784,01000011101000101110,5.913677,1,3422,49
3785,01000011101000101110,5.719145,1,3422,49
3786,01110001001101010110,6.041352,1,3429,49
3787,01110001001101010110,5.880651,1,3429,49
3788,00101100011100100100,7.133249,1,3445,49
3789,00101100011100100100,7.283719,1,3445,49
3790,01110011001101010010,7.156344,1,3446,49
3791,01111011001101010010,7.155634,1,3446,49
3792,11111001100101001101,7.688794,1,3448,49
3793,11111001100101001101,7.946319,1,3448,49
3794,11111001100001001101,5.877223,1,3449,49
3795,11111001100001001101,5.811982,1,3449,49
3796,01000000001000001110,5.732548,1,3476,49
3797,01000000101000001110,5.877286,1,3476,49
3798,00101000101011100000,4.813838,1,3504,49
3799,01101000101011100000,5.222576,1,3504,49
3800,00010000010101010100,5.997575,1,3514,49
3801,00010000010101010100,6.265227,1,3514,49
3802,00010000010101000100,5.898504,1,3515,49
3803,00010000010101010100,6.050107,1,3515,49
3804,00010000010101010000,6.216028,1,3516,49
3805,00010000010101010000,6.123943,1,3516,49
3806,00000010110101010100,5.720328,1,3517,49
3807,00000010110101010100,5.707976,1,3517,49
3809,00111011001101010010,11.631200,0,3373,49
3810,01111011001101010010,11.631200,0,3373,49
3811,01000010111000001110,12.453445,0,3386,49
3812,01000010111000001110,12.453445,0,3386,49
3813,00000110111110110001,8.810442,0,3396,49
3814,00000110111110110001,8.810442,0,3396,49
3815,01100011101000001110,9.973761,0,3409,49
3816,01100011101000001110,9.973761,0,3409,49
3817,01110001001101010110,11.713761,0,3430,49
3818,01110001001101010110,11.713761,0,3430,49
3819,01110001001111010110,10.901188,0,3431,49
3820,01111001001111010110,10.901188,0,3431,49
3821,01111011001101010010,11.395627,0,3447,49
3822,01111011001101010010,11.395627,0,3447,49
3823,11111000100011001101,9.022408,0,3450,49
3824,11111000100111001101,9.022408,0,3450,49
3825,11111000100001001101,8.876610,0,3452,49
3826,11111000100001001101,8.876610,0,3452,49
3827,01000011101000001110,12.016948,0,3460,49
3828,01000011101000001110,12.016948,0,3460,49
3829,01000011101000001110,10.183837,0,3461,49
3830,01000011101000001110,10.183837,0,3461,49
3831,01001011101000001110,9.209173,0,3464,49
3832,01001011101000001110,9.209173,0,3464,49
3833,01001011101000001110,10.657492,0,3466,49
3834,01001011101000001110,10.657492,0,3466,49
3835,01000010101000001110,10.937010,0,3472,49
3836,01000010101000001110,10.937010,0,3472,49
3837,01000010101000101100,11.313036,0,3474,49
3838,01000010101000001100,11.313036,0,3474,49
3839,01000010101000001110,12.510311,0,3475,49
3840,01000010101000001110,12.510311,0,3475,49
3841,01000000101000001110,11.107918,0,3477,49
3842,01000000101000001110,11.107918,0,3477,49
3843,01000010100000001110,12.953390,0,3478,49
3844,01000010101000001110,12.953390,0,3478,49
3845,01000010101000001110,9.868227,0,3479,49
3846,01000010101000001110,9.868227,0,3479,49
3847,01100010101000001110,11.466975,0,3480,49
3848,01100110101000001110,11.466975,0,3480,49
3849,01000010101000001110,10.864172,0,3481,49
3850,01000010101000001110,10.864172,0,3481,49
3851,00101000101111100000,10.217571,0,3482,49
3852,00101000101111100000,10.217571,0,3482,49
3853,00101000101111100000,10.654760,0,3483,49
3854,00101000101111100000,10.654760,0,3483,49
3855,00101000101111100000,9.914417,0,3485,49
3856,00101000101111100000,9.914417,0,3485,49
3857,10101000101111100100,11.775352,0,3511,49
3858,10101000101111100100,11.775352,0,3511,49
3859,10101000101111110100,9.561409,0,3512,49
3860,10101000101111100100,9.561409,0,3512,49
3861,00010000010101010100,11.317584,0,3513,49
3862,00010000010101010100,11.317584,0,3513,49
3863,00010010110101010001,7.659428,0,3527,49
3864,00010010110101010001,7.659428,0,3527,49
3865,00010010110101011000,7.597814,0,3551,49
3866,00010010110101011100,7.597814,0,3551,49
3867,10100010111010100000,7.648583,0,3554,49
3868,10100010111010100000,7.648583,0,3554,49
3869,00100010111010100100,8.504939,0,3555,49
3870,00100010111010100000,8.504939,0,3555,49
3871,00101000101011110000,7.993763,0,3570,49
3872,00101000101011100000,7.993763,0,3570,49
3873,11110001100101101110,7.726910,0,3587,49
3874,11110001100101101110,7.726910,0,3587,49
3875,00101000101011100100,8.495493,0,3588,49
3876,00101000101011100100,8.495493,0,3588,49
3877,00101000101011100100,8.857178,0,3589,49
3878,00101000101011110100,8.857178,0,3589,49
3591,00101000101011100000,14.045502,4,3247,50
3595,00101010101011100000,9.066977,4,3249,50
3596,00101010100011100000,12.172324,4,3250,50
3598,00101010101001100000,13.093970,4,3251,50
